V1.x	V2.x	V3	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V1.y	V2.y	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10	V11	V12	V13	V14	V15	V16	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology..molecular.function.	Gene.Ontology..GO.	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology.IDs	Interacts.with	EC.number	Reactome	UniPathway	InterPro
ENA	HBXI01095415	HBXI01095415.1	331.082833165963	0.92420697263418	0.198527380782067	4.65531237551926	3.23489875661209e-6	0.00216081720942863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01095530	HBXI01095530.1	115.808891080573	-0.532641605747495	0.13066466098762	-4.07640139056389	4.57380387193684e-5	0.0121813143776206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01095572	HBXI01095572.1	19.7426097390833	1.21237781621806	0.324673088906381	3.73414938793294	1.88350677251548e-4	0.0260790775792215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01095619	HBXI01095619.1	186.88598248217	-0.324931273353872	0.0944601643953883	-3.43987622119506	5.819802867929e-4	0.0455289810878208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01095964	HBXI01095964.1	10448.8641446565	1.84784644591493	0.489057238816633	3.77838481725808	1.57848831356201e-4	0.0238620233817453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01096025	HBXI01096025.1	46.996540538538	1.49381743283023	0.34788440158316	4.29400520986895	1.75478353475182e-5	0.00628857646446574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01096239	HBXI01096239.1	168.995333084882	0.539173115084044	0.156676632339817	3.44131161764205	5.78901416695136e-4	0.0453609280496584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01096463	HBXI01096463.1	58.4987412343267	-0.585273158286816	0.152384553326789	-3.84076433935989	1.22651818061557e-4	0.0208285864414082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01096534	HBXI01096534.1	15855.1119748589	0.265630113128228	0.0718455924812898	3.6972360301351	2.17959671660341e-4	0.0278086871135647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097330	HBXI01097330.1	89.2439889531419	-0.752717667306415	0.214113442327522	-3.51550869073884	4.38912394247983e-4	0.0395022254454723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097368	HBXI01097368.1	126.257851985398	0.759506427782232	0.155897588593267	4.8718292222195	1.10569725874724e-6	9.97953203644869e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097433	HBXI01097433.1	172.881837546382	0.559058459586832	0.15255548605178	3.66462376447792	2.47702438286032e-4	0.0299682436342209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097450	HBXI01097450.1	192.054901430506	1.77202627913336	0.468062054427148	3.78587894996553	1.53166225902252e-4	0.0236802709891564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097536	HBXI01097536.1	60.8209143940264	-0.87468420483209	0.245514933236028	-3.56265174302537	3.6712757055111e-4	0.0361426164771083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097615	HBXI01097615.1	60.5862277889806	-0.888417129114174	0.218497907149924	-4.06602122968885	4.78225813263203e-5	0.012397749833416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097658	HBXI01097658.1	77.7809552636959	-0.557780742048356	0.155336457482732	-3.59079092627281	3.29676015627282e-4	0.0346287707966432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097748	HBXI01097748.1	646.61123018415	0.443070132500466	0.0976534575620695	4.53716789514438	5.7014715163407e-6	0.00331721518843262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097823	HBXI01097823.1	278.010178187749	0.653198184872778	0.152517631335228	4.28277163206838	1.8457958869379e-5	0.00647197121853091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097855	HBXI01097855.1	53.8078233599917	2.06027697167951	0.501129187167645	4.11126915860576	3.93490161399248e-5	0.0110601069516012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01097869	HBXI01097869.1	50.6334320627079	24.1478977911214	2.43603278286325	9.91279672465596	3.66247767930862e-23	8.92509185670717e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01098210	HBXI01098210.1	91.5659537645763	1.013415861332	0.25735013206439	3.93788747339147	8.22021251732417e-5	0.0166239301937488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01098494	HBXI01098494.1	66.0782459126939	0.93748828530356	0.214115912579128	4.37841482219172	1.19545645939647e-5	0.00506644842765785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01098820	HBXI01098820.1	2414.80767173099	-0.404221886497802	0.108398130651645	-3.72904849989373	1.92204159614145e-4	0.0261666098638944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01099088	HBXI01099088.1	387.051312499574	-0.464704672702574	0.0983777283357138	-4.72367761041167	2.31617491394728e-6	0.00171038989327216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01099318	HBXI01099318.1	25.8124305948328	-1.3578431328053	0.391162453444094	-3.47130232170755	5.17940519375866e-4	0.0427230838957117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01100492	HBXI01100492.1	64.2928495008827	-0.687865039066321	0.198798733169232	-3.46010775873889	5.39959259600194e-4	0.0435704211827719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01100557	HBXI01100557.1	11.0844501681858	-2.38346293933376	0.608164697792228	-3.91910768248512	8.88774024168261e-5	0.0174569718322533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01100796	HBXI01100796.1	123.199680373065	0.577116568386194	0.156278185644473	3.69287988599453	2.21728765338478e-4	0.0280691339352382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101360	HBXI01101360.1	277.10739115023	-0.903655279534841	0.25446013279790203	-3.55126467002415	3.83384671595595e-4	0.0370007962855963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101491	HBXI01101491.1	14510.4739420043	0.26688909062987	0.0707138268879073	3.77421364923344	1.6051315887681e-4	0.0241453405473394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101517	HBXI01101517.1	160.058575300659	-2.14112858249924	0.62752033986547	-3.41204650507148	6.44771122100192e-4	0.0484204236501065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101525	HBXI01101525.1	112.215879653837	-2.2904247575844	0.61274991775743	-3.73794380253368	1.85531402243631e-4	0.0260524834120926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101608	HBXI01101608.1	219.996955519278	-0.509524638657599	0.143396967068371	-3.55324557467566	3.80509071924106e-4	0.0368595362762987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01101856	HBXI01101856.1	30.6477489202507	1.40814786493062	0.366752784462346	3.83950149688691	1.23284377895625e-4	0.0208633125342951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01102441	HBXI01102441.1	64.4597698354081	0.560706647126689	0.160326021246008	3.49729035105491	4.70009976723222e-4	0.0407476978133997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01102482	HBXI01102482.1	14.1457009796294	1.61752076945619	0.420184579550582	3.84954814664129	1.18335922190664e-4	0.0203109765390516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01102667	HBXI01102667.1	24.8959645670701	1.07055653562318	0.310676840448862	3.44588458565645	5.69193401093553e-4	0.0448889125930382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01102757	HBXI01102757.1	375.409268895963	0.286600772478021	0.0721838130605493	3.97042993887859	7.17430511327957e-5	0.0155405014493786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01103608	HBXI01103608.1	547.945565184552	-1.96643753009506	0.515915898987736	-3.81154667641247	1.38099971004308e-4	0.0222135854350098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01103686	HBXI01103686.1	544.595370474541	-0.683150774560787	0.154844916953315	-4.41183855435662	1.02496530276628e-5	0.00462544064131694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01103843	HBXI01103843.1	59.1909091462678	0.660975898954577	0.193684885779813	3.41263540669867	6.43379552171898e-4	0.0483904824286327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104280	HBXI01104280.1	10.2556168637567	1.0810712464062	0.307746717691215	3.51286036295251	4.43310391272091e-4	0.0397362263491365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104474	HBXI01104474.1	15.6094768463798	1.61617149645086	0.412252754484673	3.92034129273707	8.84236529905718e-5	0.0174477408884797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104497	HBXI01104497.1	106.917505584591	-0.769574600302394	0.221284209713135	-3.47776554549484	5.05611960855537e-4	0.042346862556171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104543	HBXI01104543.1	93.781282761341	-0.500445150259352	0.145086103349037	-3.44929761505428	5.62046868438679e-4	0.0445263503936468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104584	HBXI01104584.1	302.039635890634	-0.430672067025029	0.123353189719078	-3.49137357538813	4.80543827905366e-4	0.0412337061345981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104840	HBXI01104840.1	122.363804773752	0.68044537928373106	0.178420098209764	3.81372606624029	1.36887193123798e-4	0.0220914172796942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01104917	HBXI01104917.1	529.376939732336	-0.226860388754458	0.0625201839015337	-3.62859439300039	2.84968556298141e-4	0.0319149569150376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01105530	HBXI01105530.1	47.1234140598148	0.639957591653649	0.147361341837341	4.34277798827349	1.40692291817115e-5	0.00548564873486605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01105743	HBXI01105743.1	497.596576338443	-1.65239547948782	0.472401299591169	-3.49786395786348	4.69000300220961e-4	0.0407456479078062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01106127	HBXI01106127.1	89.2638355844405	-0.679542666520961	0.142462678368955	-4.76996975138328	1.84253585302277e-6	0.00152205953228176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01106392	HBXI01106392.1	1597.50406739839	1.55753998093169	0.427621710751906	3.64233139190477	2.70179941704675e-4	0.031129769436332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01106427	HBXI01106427.1	488.662998177834	-0.303250433402813	0.0832710649207393	-3.6417263750795	2.70815836534219e-4	0.031129769436332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01106429	HBXI01106429.1	17777.7117686125	0.326191633875947	0.0927118072753518	3.51833971812421	4.34256055455439e-4	0.039370473420061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01106759	HBXI01106759.1	18.4923701535247	-1.4595158001533	0.377183511282422	-3.86951114376912	1.0905379698856e-4	0.0192157928648882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01107420	HBXI01107420.1	94.8621909305628	-0.389280084217925	0.11070081091167	-3.51650616659472	4.37266501496588e-4	0.0394657310184087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01107752	HBXI01107752.1	361.488946201874	-0.838721048906644	0.206428174373229	-4.06301635643112	4.84426336854929e-5	0.0124263004240187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01107856	HBXI01107856.1	424.89964117771	-0.640763052363175	0.122100478767366	-5.24783406938149	1.53897811963237e-7	2.27293077559523e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01107999	HBXI01107999.1	17.2943655291089	1.60322906116962	0.438311942086975	3.65773529586261	2.54453632927901e-4	0.0300504635347821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01108045	HBXI01108045.1	179.436759924269	0.643328806246071	0.155417066350548	4.13937041376796	3.48260252431494e-5	0.0100832232766334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01108882	HBXI01108882.1	115.650520558502	-3.7878202784121	1.04399673000045	-3.62819170746871	2.85413301653826e-4	0.0319149569150376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01109157	HBXI01109157.1	444.014567766668	-0.631082124331672	0.161204212687522	-3.91479920909362	9.04794723658229e-5	0.0174828648246855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01109183	HBXI01109183.1	473.632294253473	0.586771611059451	0.163864710405425	3.58082963444473	3.42504936094039e-4	0.0348868887077136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01109749	HBXI01109749.1	26716.0508734185	0.255170741427127	0.0729111082816286	3.49975123737657	4.6569252880902e-4	0.040682371374517703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01109950	HBXI01109950.1	14.8474522832926	1.46638514954565	0.325289641300069	4.50793681497212	6.54610627778232e-6	0.00366717388237419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01109973	HBXI01109973.1	16634.0276798796	0.289100023779028	0.0786182725257529	3.67726247971586	2.35750421917356e-4	0.0290886178820458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01110040	HBXI01110040.1	171.357837035635	-0.754387418080176	0.185423864664326	-4.06844835990151	4.73272468920102e-5	0.0123349484439722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01110105	HBXI01110105.1	201.772260942785	-1.29132153803222	0.358401203600838	-3.60300558440758	3.14558767930982e-4	0.0339180646712837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01110688	HBXI01110688.1	59.1395367435078	4.16745901793331	0.933290385130309	4.46534013885875	7.99416445486234e-6	0.00391012362453352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01110689	HBXI01110689.1	102.356384362556	3.31556903357972	0.886498625630609	3.74007239009671	1.83967265221275e-4	0.0260524834120926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01111093	HBXI01111093.1	19.1103859410335	-5.5581634701593	1.2775709215258	-4.3505713667318	1.35783251914191e-5	0.00533693881596278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01111313	HBXI01111313.1	28.1565848898141	4.52360135271437	1.21083948212414	3.73592158126422	1.87028951149924e-4	0.0260524834120926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01112162	HBXI01112162.1	14.8245114495881	0.965805131487853	0.269278163891902	3.58664481935327	3.34960073038111e-4	0.0348087079738411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01112941	HBXI01112941.1	19.2099143308888	-1.19709007952316	0.276191517215903	-4.33427533035847	1.46241053207312e-5	0.00556835660251404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01112997	HBXI01112997.1	176.014446558891	0.505659036357386	0.103022654792049	4.90823146984572	9.19013510147926e-7	8.95817609151792e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113019	HBXI01113019.1	9.07875783490392	1.89532432519289	0.534120350876566	3.5484967425083	3.87436790645412e-4	0.0371710517765277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113029	HBXI01113029.1	126.308257145273	0.762158286572035	0.212172085048585	3.59217041392373	3.27935275591492e-4	0.0345950421250609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113309	HBXI01113309.1	1020.57232671963	-0.665609222879891	0.191903827932247	-3.46845203689678	5.23465958736974e-4	0.0429506462911155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113353	HBXI01113353.1	29743.5443081891	0.262130744392276	0.0770131483132702	3.40371417262405	6.64762755383141e-4	0.0494609066681393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113373	HBXI01113373.1	10.0576878358061	1.54025848968467	0.382903279826308	4.02257847042565	5.7564466416599e-5	0.0137528282559422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113382	HBXI01113382.1	1180.86290154098	-0.758074811399643	0.203661444401692	-3.72223035944129	1.97470738946425e-4	0.0262959805321608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01113383	HBXI01113383.1	143.986328349163	-0.737208156060294	0.187646754156474	-3.92870188122494	8.54056364363044e-5	0.0171296292536321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
